nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_E_score,original_decile,E_expanded_decile,UK_IMD_E_rank,UK_IMD_E_pop_decile,UK_IMD_E_pop_quintile
E,E01019555,27.452,28.999999999999996,19.0,27.452,3,3,11602.0,3,2
E,E01034472,27.449,39.4,15.7,27.449,3,3,11603.0,3,2
S,S01010299,39.45972721841617,27.0,19.0,27.447364688621896,2,3,11604.0,3,2
E,E01032365,27.442,34.699999999999996,19.5,27.442,3,3,11605.0,3,2
E,E01018857,27.437,28.7,21.4,27.437,3,3,11606.0,3,2
E,E01026367,27.436,23.9,16.7,27.436,3,3,11607.0,3,2
E,E01023793,27.434,32.9,17.8,27.434,3,3,11608.5,3,2
E,E01024643,27.434,22.5,16.7,27.434,3,3,11608.5,3,2
E,E01002631,27.433,35.3,12.7,27.433,3,3,11610.5,3,2
E,E01007405,27.433,24.7,18.4,27.433,3,3,11610.5,3,2
E,E01030657,27.427,35.3,18.9,27.427,3,3,11612.0,3,2
E,E01002721,27.425,29.799999999999997,18.099999999999998,27.425,3,3,11613.0,3,2
E,E01012507,27.424,28.7,15.7,27.424,3,3,11614.0,3,2
S,S01010923,37.2673246985752,23.0,16.0,27.423850766935708,2,3,11615.0,3,2
E,E01011165,27.422,37.1,15.1,27.422,3,3,11616.0,3,2
E,E01032729,27.421,33.300000000000004,14.399999999999999,27.421,3,3,11617.0,3,2
S,S01008187,39.43293875351801,23.0,19.0,27.416224709784032,2,3,11618.0,3,2
E,E01012539,27.415,28.7,18.3,27.415,3,3,11619.0,3,2
S,S01013453,37.25963973894642,22.0,16.0,27.41491746369792,2,3,11620.0,3,2
E,E01007153,27.41,27.3,20.5,27.41,3,3,11621.0,3,2
E,E01004568,27.409,43.5,14.299999999999999,27.409,3,3,11622.0,3,2
E,E01007429,27.408,32.0,20.599999999999998,27.408,3,3,11623.0,3,2
S,S01010635,36.52670622381245,21.0,15.0,27.404600383200364,2,3,11624.0,3,2
E,E01034981,27.404,33.2,17.1,27.404,3,3,11625.0,3,2
E,E01015258,27.402,28.000000000000004,20.0,27.402,3,3,11627.0,3,2
E,E01003975,27.402,33.4,16.900000000000002,27.402,3,3,11627.0,3,2
E,E01033082,27.402,35.9,16.0,27.402,3,3,11627.0,3,2
E,E01026729,27.4,17.1,10.299999999999999,27.4,3,3,11629.0,3,2
W,W01001663,35.2,28.0,11.0,27.399739889507455,2,3,11630.0,3,2
E,E01009268,27.398,33.4,16.2,27.398,3,3,11631.5,3,2
E,E01035202,27.398,33.2,18.0,27.398,3,3,11631.5,3,2
W,W01000811,36.5,23.0,17.0,27.397297339900657,2,3,11633.0,3,2
E,E01012497,27.395,32.300000000000004,18.2,27.395,3,3,11634.0,3,2
E,E01004392,27.393,33.6,13.3,27.393,3,3,11635.0,3,2
E,E01004961,27.392,33.300000000000004,20.0,27.392,3,3,11636.0,3,2
E,E01031052,27.388,26.400000000000002,16.2,27.388,3,3,11637.5,3,2
E,E01004390,27.388,32.1,19.8,27.388,3,3,11637.5,3,2
E,E01021367,27.387,32.800000000000004,16.5,27.387,3,3,11639.0,3,2
E,E01011787,27.386,22.5,18.5,27.386,3,3,11640.0,3,2
E,E01010050,27.384,32.6,14.799999999999999,27.384,3,3,11641.0,3,2
S,S01007232,40.128254177055,24.0,20.0,27.382813021921642,2,3,11642.0,3,2
S,S01012730,36.50701173162192,23.0,15.0,27.3817067208585,2,3,11643.0,3,2
E,E01007479,27.381,30.4,18.0,27.381,3,3,11644.0,3,2
S,S01010297,40.85033309957248,24.0,21.0,27.38051229151976,2,3,11645.0,3,2
E,E01001862,27.379,32.5,17.599999999999998,27.379,3,3,11646.0,3,2
S,S01007450,37.950101032609886,19.0,17.0,27.3758631418842,2,3,11647.0,3,2
E,E01027227,27.375,29.9,11.5,27.375,3,3,11648.0,3,2
E,E01005494,27.368,31.3,18.0,27.368,3,3,11649.5,3,2
E,E01025071,27.368,27.1,17.599999999999998,27.368,3,3,11649.5,3,2
E,E01035537,27.367,25.7,17.299999999999997,27.367,3,3,11651.5,3,2
E,E01004941,27.367,33.6,20.3,27.367,3,3,11651.5,3,2
E,E01000875,27.366,32.4,16.3,27.366,3,3,11653.0,3,2
E,E01004964,27.365,23.7,16.5,27.365,3,3,11655.5,3,2
E,E01028248,27.365,27.1,18.3,27.365,3,3,11655.5,3,2
E,E01000080,27.365,34.5,16.2,27.365,3,3,11655.5,3,2
E,E01025994,27.365,35.199999999999996,18.6,27.365,3,3,11655.5,3,2
E,E01007329,27.364,22.400000000000002,15.5,27.364,3,3,11658.0,3,2
S,S01011437,35.76673763988779,19.0,14.0,27.362856661675686,2,3,11659.0,3,2
E,E01006261,27.362,30.5,19.5,27.362,3,3,11660.0,3,2
S,S01008998,32.869694631461805,19.0,10.0,27.36191460073372,3,3,11661.0,3,2
S,S01009533,37.93746385165522,23.0,17.0,27.361173179282957,2,3,11662.0,3,2
E,E01027240,27.361,29.4,18.8,27.361,3,3,11663.0,3,2
E,E01001747,27.36,38.7,14.499999999999998,27.36,3,3,11664.0,3,2
N,95XX22W1,15.163758907217058,14.2,17.0,27.352312191983092,6,3,11665.0,3,2
E,E01034592,27.349,34.5,14.899999999999999,27.349,3,3,11666.0,3,2
W,W01001764,34.7,25.0,9.0,27.34602288414624,2,3,11667.0,3,2
N,95KK16W1,14.109349017754642,8.9,18.7,27.345651569165174,7,3,11668.0,3,2
E,E01031546,27.345,29.299999999999997,13.5,27.345,3,3,11669.0,3,2
E,E01034048,27.341,30.099999999999998,20.0,27.341,3,3,11670.5,3,2
E,E01008506,27.341,36.3,17.5,27.341,3,3,11670.5,3,2
N,95RR11W1,16.68964977817487,11.1,14.5,27.34021813548586,6,3,11672.0,3,2
E,E01020783,27.333,27.1,18.5,27.333,3,3,11673.0,3,2
E,E01000618,27.332,34.8,11.5,27.332,3,3,11674.0,3,2
E,E01009118,27.331,33.1,19.7,27.331,3,3,11675.0,3,2
E,E01015971,27.33,31.900000000000002,15.2,27.33,3,3,11676.0,3,2
E,E01027779,27.329,18.7,12.1,27.329,3,3,11677.5,3,2
E,E01005878,27.329,29.599999999999998,18.3,27.329,3,3,11677.5,3,2
E,E01024843,27.327,31.8,17.8,27.327,3,3,11679.5,3,2
E,E01029322,27.327,24.8,16.0,27.327,3,3,11679.5,3,2
E,E01035047,27.325,40.8,13.3,27.325,3,3,11681.0,3,2
E,E01017781,27.324,32.6,16.0,27.324,3,3,11682.5,3,2
E,E01019022,27.324,34.4,21.9,27.324,3,3,11682.5,3,2
E,E01023310,27.323,32.7,16.3,27.323,3,3,11684.0,3,2
E,E01028890,27.321,27.500000000000004,19.900000000000002,27.321,3,3,11685.5,3,2
E,E01002729,27.321,27.500000000000004,16.1,27.321,3,3,11685.5,3,2
E,E01002400,27.317,36.3,14.000000000000002,27.317,3,3,11688.0,3,2
E,E01017270,27.317,30.0,13.5,27.317,3,3,11688.0,3,2
E,E01000800,27.317,29.599999999999998,16.8,27.317,3,3,11688.0,3,2
E,E01029381,27.315,28.799999999999997,19.7,27.315,3,3,11690.0,3,2
E,E01020875,27.314,18.3,14.6,27.314,3,3,11691.0,3,2
E,E01028449,27.312,31.2,16.5,27.312,3,3,11692.5,3,2
E,E01011263,27.312,33.5,14.899999999999999,27.312,3,3,11692.5,3,2
E,E01019089,27.311,25.8,16.7,27.311,3,3,11694.0,3,2
S,S01012784,39.33688886876204,23.0,19.0,27.30457249716003,2,3,11695.0,3,2
E,E01015502,27.3,37.1,17.8,27.3,3,3,11696.0,3,2
E,E01000385,27.299,32.300000000000004,19.3,27.299,3,3,11697.0,3,2
E,E01004796,27.296,22.400000000000002,16.900000000000002,27.296,3,3,11698.0,3,2
E,E01005444,27.295,28.000000000000004,17.1,27.295,3,3,11699.0,3,2
N,95OO06W1,16.576836961687604,14.3,14.6,27.2948391741049,6,3,11700.0,3,2
E,E01020896,27.292,25.5,19.3,27.292,3,3,11701.0,3,2
E,E01029036,27.288,32.6,19.400000000000002,27.288,3,3,11702.0,3,2
E,E01003293,27.287,28.599999999999998,16.3,27.287,3,3,11703.0,3,2
E,E01022908,27.28,28.7,17.2,27.28,3,3,11704.0,3,2
S,S01011469,35.69238583074083,22.0,14.0,27.276427156581043,2,3,11705.0,3,2
E,E01014579,27.276,28.4,17.299999999999997,27.276,3,3,11706.0,3,2
W,W01001711,35.7,25.0,14.0,27.275823440436234,2,3,11707.0,3,2
E,E01021293,27.275,30.3,16.7,27.275,3,3,11708.5,3,2
E,E01002560,27.275,33.6,15.2,27.275,3,3,11708.5,3,2
E,E01013784,27.274,20.9,10.5,27.274,3,3,11710.0,3,2
S,S01011466,39.30922129725601,21.0,19.0,27.272410609777975,2,3,11711.0,3,2
E,E01006001,27.272,27.6,15.4,27.272,3,3,11712.0,3,2
E,E01004230,27.27,36.6,14.7,27.27,3,3,11714.0,3,2
E,E01026640,27.27,27.200000000000003,19.0,27.27,3,3,11714.0,3,2
E,E01001795,27.27,27.0,15.5,27.27,3,3,11714.0,3,2
E,E01001750,27.265,36.0,16.7,27.265,3,3,11716.0,3,2
N,95SS07S3,13.95572797275137,11.4,18.8,27.264125864236238,7,3,11717.0,3,2
E,E01027795,27.264,31.8,20.599999999999998,27.264,3,3,11718.0,3,2
E,E01019216,27.263,22.8,14.399999999999999,27.263,3,3,11719.5,3,2
E,E01019221,27.263,27.900000000000002,16.900000000000002,27.263,3,3,11719.5,3,2
E,E01018337,27.262,17.1,13.100000000000001,27.262,3,3,11721.0,3,2
W,W01001531,35.9,23.0,15.0,27.26178355169423,2,3,11722.0,3,2
E,E01028056,27.258,30.0,15.7,27.258,3,3,11723.0,3,2
E,E01017515,27.257,36.8,17.4,27.257,3,3,11724.5,3,2
E,E01003024,27.257,33.1,15.0,27.257,3,3,11724.5,3,2
E,E01034143,27.254,39.6,11.0,27.254,3,3,11726.0,3,2
E,E01000980,27.253,32.5,15.7,27.253,3,3,11727.0,3,2
S,S01013227,40.74026734902939,24.0,21.0,27.252567478119097,2,3,11728.0,3,2
E,E01009871,27.251,32.9,17.9,27.251,3,3,11729.0,3,2
E,E01029962,27.247,29.799999999999997,13.4,27.247,3,3,11730.5,3,2
E,E01008636,27.247,27.0,18.0,27.247,3,3,11730.5,3,2
E,E01027313,27.245,28.199999999999996,13.3,27.245,3,3,11732.0,3,2
S,S01008500,38.56089110881009,21.0,18.0,27.244195822826164,2,3,11733.0,3,2
E,E01019803,27.243,27.900000000000002,16.900000000000002,27.243,3,3,11734.0,3,2
E,E01000142,27.24,39.5,18.0,27.24,3,3,11736.0,3,2
E,E01011540,27.24,29.4,17.1,27.24,3,3,11736.0,3,2
E,E01034332,27.24,31.3,18.3,27.24,3,3,11736.0,3,2
E,E01023543,27.238,33.2,17.299999999999997,27.238,3,3,11738.0,3,2
E,E01005031,27.237,34.2,18.099999999999998,27.237,3,3,11740.0,3,2
E,E01013231,27.237,30.4,17.8,27.237,3,3,11740.0,3,2
E,E01026763,27.237,29.9,16.7,27.237,3,3,11740.0,3,2
N,95YY10W1,15.956941023823545,11.9,15.5,27.23667955059325,6,3,11742.0,3,2
E,E01005491,27.236,28.499999999999996,19.900000000000002,27.236,3,3,11743.0,3,2
E,E01002660,27.234,33.6,11.1,27.234,3,3,11744.5,3,2
E,E01000193,27.234,31.2,14.7,27.234,3,3,11744.5,3,2
W,W01001451,36.3,25.0,17.0,27.233703774210223,2,3,11746.0,3,2
E,E01025866,27.233,31.0,21.4,27.233,3,3,11747.5,3,2
E,E01004470,27.233,29.7,14.899999999999999,27.233,3,3,11747.5,3,2
E,E01033561,27.232,27.400000000000002,9.8,27.232,3,3,11749.0,3,2
E,E01005436,27.229,33.7,14.399999999999999,27.229,3,3,11750.0,3,2
E,E01000088,27.226,33.7,14.299999999999999,27.226,3,3,11751.5,3,2
E,E01028524,27.226,34.599999999999994,14.399999999999999,27.226,3,3,11751.5,3,2
E,E01002756,27.223,27.900000000000002,16.6,27.223,3,3,11753.0,3,2
E,E01029553,27.221,30.7,18.099999999999998,27.221,3,3,11754.5,3,2
E,E01009813,27.221,37.3,17.599999999999998,27.221,3,3,11754.5,3,2
E,E01031067,27.213,24.0,18.9,27.213,3,3,11756.0,3,2
E,E01029914,27.211,29.5,16.0,27.211,3,3,11757.0,3,2
E,E01034504,27.209,31.2,19.1,27.209,3,3,11758.0,3,2
E,E01002396,27.206,34.699999999999996,13.200000000000001,27.206,3,3,11759.0,3,2
E,E01019690,27.205,28.599999999999998,16.5,27.205,3,3,11760.5,3,2
E,E01015492,27.205,32.2,17.5,27.205,3,3,11760.5,3,2
S,S01013031,37.07776880848227,19.0,16.0,27.203503448471356,2,3,11762.0,3,2
E,E01024042,27.2,18.099999999999998,20.7,27.2,3,3,11763.0,3,2
E,E01009544,27.197,28.000000000000004,19.900000000000002,27.197,3,3,11764.0,3,2
E,E01000919,27.195,26.700000000000003,12.5,27.195,3,3,11765.0,3,2
E,E01003481,27.194,36.6,14.799999999999999,27.194,3,3,11766.5,3,2
E,E01009689,27.194,28.599999999999998,14.899999999999999,27.194,3,3,11766.5,3,2
E,E01026280,27.193,20.5,11.799999999999999,27.193,3,3,11768.0,3,2
N,95TT09S1,15.410946174879433,11.4,16.3,27.189432010371213,6,3,11769.0,3,2
E,E01023326,27.185,28.499999999999996,17.5,27.185,3,3,11770.0,3,2
E,E01024111,27.184,31.2,17.299999999999997,27.184,3,3,11771.0,3,2
E,E01001938,27.182,35.699999999999996,14.399999999999999,27.182,3,3,11772.0,3,2
E,E01002405,27.18,35.199999999999996,15.0,27.18,3,3,11773.5,3,2
E,E01002651,27.18,31.900000000000002,12.1,27.18,3,3,11773.5,3,2
W,W01000288,35.8,24.0,15.0,27.179986768849012,2,3,11775.0,3,2
E,E01012929,27.178,33.6,17.7,27.178,3,3,11776.0,3,2
E,E01007591,27.176,30.3,17.299999999999997,27.176,3,3,11777.0,3,2
E,E01011718,27.173,28.499999999999996,15.7,27.173,3,3,11778.0,3,2
E,E01017596,27.171,31.4,17.2,27.171,3,3,11779.5,3,2
E,E01022800,27.171,25.1,15.299999999999999,27.171,3,3,11779.5,3,2
E,E01002185,27.17,40.6,16.3,27.17,3,3,11781.5,3,2
E,E01008814,27.17,26.3,20.0,27.17,3,3,11781.5,3,2
E,E01021638,27.168,30.0,16.6,27.168,3,3,11783.0,3,2
E,E01030108,27.167,23.400000000000002,16.2,27.167,3,3,11784.5,3,2
E,E01018729,27.167,30.8,18.4,27.167,3,3,11784.5,3,2
S,S01010320,37.04607939587665,21.0,16.0,27.166666412766823,2,3,11786.0,3,2
E,E01010480,27.166,26.8,17.1,27.166,3,3,11787.0,3,2
E,E01001339,27.164,38.6,17.5,27.164,3,3,11788.0,3,2
E,E01000114,27.162,37.5,13.900000000000002,27.162,3,3,11789.0,3,2
E,E01017233,27.161,32.1,15.2,27.161,3,3,11790.0,3,2
N,95CC15W1,16.178898439771455,14.4,15.0,27.16054620878136,6,3,11791.0,3,2
E,E01002224,27.159,35.699999999999996,14.099999999999998,27.159,3,3,11792.5,3,2
E,E01009011,27.159,29.2,17.8,27.159,3,3,11792.5,3,2
E,E01028028,27.158,31.6,17.0,27.158,3,3,11794.0,3,2
E,E01015179,27.157,24.3,14.6,27.157,3,3,11795.0,3,2
S,S01006676,38.48429589501476,21.0,18.0,27.15515849479204,2,3,11796.0,3,2
E,E01027608,27.155,31.6,16.6,27.155,3,3,11797.5,3,2
E,E01031059,27.155,23.799999999999997,14.7,27.155,3,3,11797.5,3,2
E,E01014569,27.154,23.599999999999998,14.7,27.154,3,3,11799.5,3,2
E,E01017506,27.154,30.7,14.799999999999999,27.154,3,3,11799.5,3,2
E,E01032157,27.153,27.900000000000002,24.6,27.153,3,3,11801.0,3,2
E,E01003926,27.152,31.7,16.900000000000002,27.152,3,3,11802.0,3,2
E,E01027544,27.15,20.9,18.8,27.15,3,3,11803.0,3,2
E,E01015488,27.148,30.2,19.6,27.148,3,3,11804.5,3,2
E,E01032093,27.148,33.4,21.0,27.148,3,3,11804.5,3,2
E,E01001974,27.147,27.6,13.4,27.147,3,3,11806.5,3,2
E,E01014489,27.147,25.6,15.1,27.147,3,3,11806.5,3,2
E,E01029912,27.145,28.1,16.400000000000002,27.145,3,3,11808.0,3,2
S,S01011236,37.75044323821305,23.0,17.0,27.143772967401727,2,3,11809.0,3,2
E,E01014566,27.142,24.2,12.2,27.142,3,3,11810.5,3,2
E,E01034980,27.142,28.299999999999997,18.2,27.142,3,3,11810.5,3,2
E,E01032537,27.14,27.6,19.0,27.14,3,3,11812.0,3,2
E,E01026125,27.139,13.8,12.4,27.139,3,3,11813.0,3,2
S,S01013043,35.57370229896965,23.0,14.0,27.13846469095237,2,3,11814.0,3,2
E,E01004436,27.136,26.1,15.4,27.136,3,3,11815.0,3,2
N,95OO02W1,17.13628187106189,14.0,13.4,27.135810967900575,6,3,11816.0,3,2
E,E01024279,27.135,33.6,14.7,27.135,3,3,11817.5,3,2
E,E01015249,27.135,29.9,21.3,27.135,3,3,11817.5,3,2
N,95VV13S2,16.21125532962734,14.9,14.9,27.134659647187718,6,3,11819.0,3,2
E,E01001649,27.132,37.4,19.0,27.132,3,3,11820.0,3,2
S,S01012876,37.015046067894936,24.0,16.0,27.130592035967222,2,3,11821.0,3,2
E,E01010349,27.127,28.000000000000004,18.6,27.127,3,3,11822.0,3,2
E,E01034471,27.126,38.1,14.000000000000002,27.126,3,3,11823.5,3,2
E,E01028167,27.126,32.6,17.4,27.126,3,3,11823.5,3,2
S,S01013353,37.01040189593896,26.0,16.0,27.1251934654639,2,3,11825.0,3,2
E,E01008659,27.125,29.2,20.200000000000003,27.125,3,3,11826.0,3,2
S,S01011221,37.73199199273913,24.0,17.0,27.122324504573626,2,3,11827.0,3,2
E,E01007667,27.122,26.8,18.0,27.122,3,3,11828.5,3,2
E,E01013051,27.122,32.300000000000004,18.5,27.122,3,3,11828.5,3,2
S,S01011530,37.72995335231705,21.0,17.0,27.11995470772849,2,3,11830.0,3,2
E,E01021598,27.119,32.5,17.8,27.119,3,3,11831.0,3,2
S,S01008450,32.65746886249638,23.0,10.0,27.115214911910336,3,3,11832.0,3,2
E,E01016882,27.115,35.5,22.3,27.115,3,3,11833.0,3,2
W,W01001695,34.2,21.0,8.0,27.114672424352595,2,3,11834.0,3,2
E,E01018881,27.113,22.2,15.0,27.113,3,3,11835.5,3,2
E,E01027996,27.113,30.599999999999998,19.0,27.113,3,3,11835.5,3,2
E,E01027056,27.112,28.4,15.9,27.112,3,3,11837.0,3,2
W,W01000844,36.8,26.0,20.0,27.10978732513901,2,3,11838.0,3,2
E,E01002593,27.108,28.9,9.3,27.108,3,3,11839.0,3,2
E,E01019005,27.107,24.9,14.299999999999999,27.107,3,3,11840.5,3,2
E,E01016721,27.107,34.0,14.299999999999999,27.107,3,3,11840.5,3,2
E,E01010434,27.106,30.3,18.0,27.106,3,3,11842.5,3,2
E,E01034767,27.106,28.7,20.3,27.106,3,3,11842.5,3,2
E,E01021013,27.104,27.200000000000003,16.3,27.104,3,3,11844.0,3,2
E,E01004033,27.102,32.0,16.5,27.102,3,3,11845.0,3,2
S,S01009806,37.7142283342385,22.0,17.0,27.101675320236428,2,3,11846.0,3,2
W,W01001418,35.7,24.0,15.0,27.0981899860038,2,3,11847.0,3,2
E,E01000367,27.095,33.6,18.5,27.095,3,3,11848.0,3,2
E,E01033944,27.093,34.0,12.8,27.093,3,3,11849.0,3,2
E,E01021636,27.091,28.7,19.3,27.091,3,3,11850.5,3,2
E,E01024694,27.091,30.2,18.6,27.091,3,3,11850.5,3,2
E,E01014448,27.09,31.4,18.3,27.09,3,3,11852.0,3,2
E,E01000554,27.089,36.5,14.6,27.089,3,3,11853.0,3,2
E,E01015750,27.088,40.1,13.100000000000001,27.088,3,3,11854.0,3,2
E,E01003563,27.085,31.900000000000002,12.2,27.085,3,3,11855.0,3,2
E,E01015519,27.083,28.499999999999996,18.9,27.083,3,3,11856.5,3,2
E,E01017195,27.083,28.1,15.299999999999999,27.083,3,3,11856.5,3,2
E,E01033123,27.081,30.4,16.7,27.081,3,3,11858.0,3,2
E,E01021892,27.079,31.0,18.2,27.079,3,3,11859.0,3,2
S,S01008558,36.24576623380391,21.0,15.0,27.0780245462932,2,3,11860.0,3,2
E,E01006772,27.078,27.700000000000003,21.099999999999998,27.078,3,3,11861.0,3,2
E,E01007807,27.076,29.099999999999998,16.3,27.076,3,3,11862.0,3,2
N,95VV18S1,14.911235678688952,13.6,16.9,27.07408709584351,7,3,11863.0,3,2
S,S01008457,38.41360682218217,22.0,18.0,27.07298670031097,2,3,11864.0,3,2
E,E01008286,27.071,31.3,22.2,27.071,3,3,11866.0,3,2
E,E01001169,27.071,37.2,17.8,27.071,3,3,11866.0,3,2
E,E01031115,27.071,30.4,14.099999999999998,27.071,3,3,11866.0,3,2
E,E01020852,27.069,21.6,21.2,27.069,3,3,11868.0,3,2
E,E01000059,27.068,38.1,16.7,27.068,3,3,11869.0,3,2
E,E01002098,27.065,26.3,13.700000000000001,27.065,3,3,11870.0,3,2
E,E01002547,27.064,34.5,13.600000000000001,27.064,3,3,11871.0,3,2
E,E01007396,27.063,23.1,15.9,27.063,3,3,11872.5,3,2
E,E01007821,27.063,25.900000000000002,19.5,27.063,3,3,11872.5,3,2
E,E01004471,27.061,34.2,15.299999999999999,27.061,3,3,11874.0,3,2
E,E01001694,27.06,36.0,15.5,27.06,3,3,11875.0,3,2
W,W01000178,36.3,30.0,18.0,27.05607031977779,2,3,11876.0,3,2
E,E01003608,27.056,33.300000000000004,11.1,27.056,3,3,11877.0,3,2
E,E01016517,27.054,29.599999999999998,12.0,27.054,3,3,11878.0,3,2
N,95GG16S3,14.210145411317018,9.6,18.0,27.053102603185895,7,3,11879.0,3,2
E,E01032014,27.05,22.900000000000002,19.3,27.05,3,3,11880.5,3,2
E,E01007229,27.05,24.3,17.5,27.05,3,3,11880.5,3,2
E,E01019932,27.047,30.0,20.8,27.047,3,3,11882.0,3,2
E,E01034042,27.046,32.5,14.399999999999999,27.046,3,3,11883.0,3,2
E,E01029143,27.045,29.5,15.8,27.045,3,3,11884.0,3,2
W,W01001676,35.2,19.0,13.0,27.044472980642585,2,3,11885.0,3,2
N,95QQ09W1,12.906725676851494,9.9,20.1,27.044065711433376,7,3,11886.0,3,2
E,E01035651,27.042,34.0,12.8,27.042,3,3,11887.0,3,2
E,E01001041,27.041,32.7,16.2,27.041,3,3,11888.0,3,2
E,E01007357,27.039,24.6,19.6,27.039,3,3,11889.0,3,2
E,E01034032,27.033,29.599999999999998,14.399999999999999,27.033,3,3,11890.0,3,2
S,S01007983,39.10278302927684,25.0,19.0,27.03243854267242,2,3,11891.0,3,2
E,E01021339,27.032,27.1,19.1,27.032,3,3,11892.0,3,2
E,E01026059,27.029,19.0,18.8,27.029,3,3,11893.0,3,2
E,E01024884,27.027,25.2,18.0,27.027,3,3,11894.0,3,2
N,95EE09W1,14.672893678466156,12.0,17.2,27.026612739143772,7,3,11895.0,3,2
E,E01008470,27.024,29.4,17.9,27.024,3,3,11896.5,3,2
E,E01018095,27.024,17.5,13.200000000000001,27.024,3,3,11896.5,3,2
E,E01024586,27.022,18.9,14.399999999999999,27.022,3,3,11898.0,3,2
E,E01021529,27.021,27.3,16.5,27.021,3,3,11899.0,3,2
E,E01003354,27.018,28.299999999999997,15.7,27.018,3,3,11900.5,3,2
E,E01011175,27.018,29.4,19.2,27.018,3,3,11900.5,3,2
E,E01015769,27.015,34.5,15.4,27.015,3,3,11903.0,3,2
E,E01018788,27.015,31.2,22.900000000000002,27.015,3,3,11903.0,3,2
E,E01010097,27.015,25.3,17.8,27.015,3,3,11903.0,3,2
E,E01006793,27.013,25.900000000000002,20.7,27.013,3,3,11905.0,3,2
E,E01005979,27.011,27.900000000000002,17.599999999999998,27.011,3,3,11906.0,3,2
E,E01023997,27.01,16.7,11.899999999999999,27.01,3,3,11907.5,3,2
E,E01026958,27.01,30.3,16.1,27.01,3,3,11907.5,3,2
E,E01000475,27.009,32.5,10.0,27.009,3,3,11909.0,3,2
S,S01010906,36.90962189635426,24.0,16.0,27.008042778917364,2,3,11910.0,3,2
E,E01009947,27.008,25.4,15.0,27.008,3,3,11911.0,3,2
S,S01007398,36.90841675547089,23.0,16.0,27.006641875142268,2,3,11912.0,3,2
E,E01034615,27.006,31.0,13.0,27.006,3,3,11913.0,3,2
E,E01003203,27.005,32.6,17.7,27.005,3,3,11914.0,3,2
E,E01001704,27.003,27.500000000000004,16.6,27.003,3,3,11915.0,3,2
E,E01031347,27.001,29.799999999999997,20.0,27.001,3,3,11916.0,3,2
E,E01018838,26.996,29.5,18.099999999999998,26.996,3,3,11917.5,3,2
E,E01028948,26.996,23.0,23.599999999999998,26.996,3,3,11917.5,3,2
S,S01013141,36.89671026305228,24.0,16.0,26.993033781973548,2,3,11919.0,3,2
N,95SS10S1,13.831895768532789,12.6,18.5,26.99079682996049,7,3,11920.0,3,2
E,E01034513,26.99,32.4,19.7,26.99,3,3,11922.0,3,2
E,E01020081,26.99,25.6,16.1,26.99,3,3,11922.0,3,2
E,E01018943,26.99,21.4,11.600000000000001,26.99,3,3,11922.0,3,2
E,E01031434,26.989,25.1,14.799999999999999,26.989,3,3,11924.0,3,2
E,E01028500,26.986,14.2,15.5,26.986,3,3,11925.0,3,2
E,E01034743,26.983,11.0,4.3999999999999995,26.983,3,3,11926.0,3,2
E,E01028077,26.982,35.0,18.5,26.982,3,3,11927.0,3,2
E,E01010411,26.981,33.1,18.3,26.981,3,3,11929.0,3,2
E,E01030710,26.981,30.2,15.0,26.981,3,3,11929.0,3,2
E,E01007779,26.981,28.299999999999997,17.4,26.981,3,3,11929.0,3,2
S,S01010924,36.88472894210428,22.0,16.0,26.97910621717323,2,3,11931.0,3,2
S,S01009841,39.05590570899216,23.0,19.0,26.977946478002412,2,3,11932.0,3,2
S,S01011801,38.33130039014095,24.0,18.0,26.977310424655496,2,3,11933.0,3,2
S,S01013410,37.604811010967,21.0,17.0,26.97448426452931,2,3,11934.0,3,2
S,S01009829,40.50024727968894,22.0,21.0,26.973558587227522,2,3,11935.0,3,2
E,E01004041,26.971,33.4,15.299999999999999,26.971,3,3,11936.0,3,2
E,E01018925,26.97,16.7,10.8,26.97,3,3,11937.5,3,2
E,E01003829,26.97,32.0,21.4,26.97,3,3,11937.5,3,2
E,E01024788,26.966,33.2,16.6,26.966,3,3,11939.0,3,2
E,E01028880,26.965,22.8,13.0,26.965,3,3,11940.0,3,2
E,E01024310,26.964,31.0,19.1,26.964,3,3,11941.0,3,2
W,W01001872,35.1,26.0,13.0,26.962676197797364,2,3,11942.0,3,2
E,E01032738,26.961,18.7,9.5,26.961,3,3,11943.0,3,2
W,W01000594,36.4,27.0,19.0,26.96023364819057,2,3,11944.0,3,2
E,E01008222,26.959,28.199999999999996,19.1,26.959,3,3,11945.0,3,2
N,95TT02W1,14.903297775543388,13.6,16.7,26.9579612221431,7,3,11946.0,3,2
E,E01015178,26.957,23.3,17.1,26.957,3,3,11947.0,3,2
E,E01026713,26.956,17.2,12.1,26.956,3,3,11948.0,3,2
E,E01025325,26.955,27.1,15.7,26.955,3,3,11949.0,3,2
E,E01021704,26.954,27.400000000000002,16.900000000000002,26.954,3,3,11950.0,3,2
E,E01034600,26.953,42.6,14.799999999999999,26.953,3,3,11951.0,3,2
E,E01008108,26.95,27.6,11.600000000000001,26.95,3,3,11952.0,3,2
E,E01013971,26.948,23.7,15.4,26.948,3,3,11953.0,3,2
E,E01035296,26.947,24.7,11.3,26.947,3,3,11954.0,3,2
